rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,text_word_am,text_word_pm,label,event_id
1553,P,class:date_text detail_text body_text,oct 27,16,1549,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,17
1557,H6,,price,17,1555,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1558,H6,class:price_text detail_text,"usd 2,800",16,1554,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,17
1562,Div,class:button_text add_to_itinerary,add to cart,17,1560,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1567,H6,,event location,17,1565,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1568,P,class:location_text detail_text body_text,ho chi minh city - 2 day high school visits,16,1564,Div,43,1,,0,0,0,false,false,false,true,10,0.74418604,0.023255814,0.20930232,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,18
1572,H6,,date,17,1570,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1573,P,class:date_text detail_text body_text,oct 28 - oct 29,16,1569,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,18
1577,H6,,price,17,1575,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1578,H6,class:price_text detail_text,"usd 1,600",16,1574,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,18
1582,Div,class:button_text add_to_itinerary,add to cart,17,1580,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
